date,index_close,fwd_return_1d,fwd_return_5d,fwd_return_10d,fwd_return_20d,fwd_drawdown_1d,fwd_drawdown_5d,fwd_drawdown_10d,fwd_drawdown_20d,stress_pct_net_new_lows_share,stress_pct_above200_deterioration_20d,stress_pct_market_drawdown_252,stress_pct_downside_semivariance_20d,stress_pct_above50_failure_days,stress_index
2018-03-15,615.4864593301436,-0.01429110377313103,-0.02799800399061947,-0.005910976499417631,0.025775690185239952,0.01429110377313103,0.02799800399061947,0.03506745005137335,0.03506745005137335,,,,,,
2018-03-16,606.6904784688995,-0.008542858339357973,-0.021077567989667978,0.016033432862600394,0.040595106174071915,0.008542858339357973,0.021077567989667978,0.021077567989667978,0.021077567989667978,,,,,,
2018-03-19,601.5076076555024,-0.0003328160525518653,-0.005148864786239993,0.02023283116192487,0.0446284375854884,0.0003328160525518653,0.012642714569905622,0.012642714569905622,0.012642714569905622,,,,,,
2018-03-20,601.3074162679426,0.0012472025669743037,0.006524061405271064,0.035388384447082366,0.049475862054592756,-0.0,0.012313996813164252,0.012313996813164252,0.012313996813164252,,,,,,
2018-03-21,602.0573684210526,-0.0063171744669136,0.007184932622183116,0.03522937992611741,0.04961481493137443,0.0063171744669136,0.013544306885822532,0.013544306885822532,0.013544306885822532,,,,,,
2018-03-22,598.254066985646,-0.007273077719776255,0.022723232649605185,0.04480805256550613,0.059946866729345905,0.007273077719776255,0.007273077719776255,0.007273077719776255,0.007273077719776255,,,,,,
2018-03-23,593.9029186602871,0.007589805528604776,0.037910052562649454,0.05148594460061018,0.06845039750810855,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-03-26,598.4105263157895,0.01139661847413942,0.02551305924047731,0.045515413011411265,0.05807758062503088,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-03-27,605.2303827751196,0.001904609063810847,0.02867723102566666,0.03520091761791799,0.04694929706620865,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-03-28,606.3831100478468,0.009012822413630994,0.027844387257582426,0.03718109033160477,0.047701313617148244,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-04-02,611.8483333333334,0.007468315171476947,0.02159413144324973,0.03187507953068058,0.04411255045698792,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-04-03,616.4178095238095,-0.0044450370473829715,0.013080027507625713,0.02417407982557318,0.028880226105144846,0.0044450370473829715,0.0044450370473829715,0.0044450370473829715,0.0044450370473829715,,,,,,
2018-04-04,613.6778095238095,0.01451723465252508,0.01950472847781004,0.023911802951665173,0.024926838451136968,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-04-05,622.5867142857143,0.0010934411048957315,0.006341820733940962,0.01360598382126299,0.00475917640388368,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-04-06,623.2674761904763,0.0028770801376492017,0.00908377103554936,0.013895891368812974,0.007744974125226456,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-04-09,625.0606666666666,-0.0009280622970387897,0.010063632680530787,0.014489564974797808,0.00858781402856601,0.0009280622970387897,0.0009280622970387897,0.0009280622970387897,0.0009280622970387897,,,,,,
2018-04-10,624.4805714285714,0.0018685243324512157,0.010950815351913334,0.01613378951436406,0.0065972543123842264,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-04-11,625.6474285714287,0.0014187208435356702,0.004322760209690468,0.012015286869312192,-0.0020364428588870442,-0.0,-0.0,-0.0,0.0020364428588870442,,,,,,
2018-04-12,626.5350476190475,0.0038210912991150092,0.007218385381245751,0.011348888170737537,-0.0020777920225798496,-0.0,-0.0,-0.0,0.003450268734253803,,,,,,
2018-04-13,628.9290952380952,0.0038509148317198427,0.004768801631132691,0.010143092063296333,-0.012783029292953163,-0.0,0.0009176596559336003,0.0009176596559336003,0.012783029292953163,,,,,,
2018-04-16,631.3510476190477,-5.0534107807420625e-05,0.0043818351152009605,0.011859450013923523,-0.016332849915510095,5.0534107807420625e-05,0.004750281557946989,0.004750281557946989,0.016570133950081,,,,,,
2018-04-17,631.319142857143,-0.004699984959686265,0.005126831180848779,0.004595064815908323,-0.013742954849943367,0.004699984959686265,0.004699984959686265,0.004699984959686265,0.016520434687701147,,,,,,
2018-04-18,628.3519523809524,0.004305973199278279,0.007659416837288102,0.0009913309882214616,-0.010917069452508144,-0.0,-0.0,-0.0,0.011876268009034519,,,,,,
2018-04-19,631.0576190476189,0.001379769864800151,0.004100900906339522,-0.008728053660483459,-0.023881903471194343,-0.0,-0.0,0.008728053660483459,0.023881903471194343,,,,,,
2018-04-20,631.9283333333334,0.003464301821446414,0.0053487831463707725,-0.006066616203841635,-0.03864211545989815,-0.0,-0.0,0.010093896271390013,0.03864211545989815,,,,,,
2018-04-23,634.1175238095237,0.0006911742663298082,0.00744499217059702,-0.005817458503260653,-0.042058900302993196,-0.0,0.0015025005128985747,0.013511390557916503,0.042058900302993196,,,,,,
2018-04-24,634.5558095238097,-0.0021921596149149236,-0.0005290539944253769,-0.009385117688623934,-0.0443895062102686,0.0021921596149149236,0.0021921596149149236,0.01419275515711338,0.0443895062102686,,,,,,
2018-04-25,633.1647619047619,0.0007592998437175869,-0.006617400420864006,-0.013884898687319791,-0.04087433798168838,-0.0,0.006617400420864006,0.013884898687319791,0.0422900531419641,,,,,,
2018-04-26,633.6455238095238,0.002624270322087785,-0.012776559163768408,-0.013276012215332145,-0.03361733870131378,-0.0,0.012776559163768408,0.01463308762988702,0.043016690419369064,,,,,,
2018-04-27,635.3083809523808,0.005556581595620003,-0.011354665705653244,-0.022695914604950684,-0.024784888868367938,-0.0,0.015360519330844369,0.022695914604950684,0.0455215000199376,,,,,,
2018-04-30,638.838523809524,-0.00722941463186666,-0.01316444150988616,-0.027861873434147033,-0.03468571572114265,0.00722941463186666,0.020801515607677734,0.028096376392603983,0.05079583043900593,,,,,,
2018-05-02,634.2200952380953,-0.008270375118387019,-0.008860751510178622,-0.01825414070614817,-0.02833701564621338,0.008270375118387019,0.01367093382483564,0.02101891622121288,0.04388366904624219,,,,,,
2018-05-03,628.9748571428571,-0.005445595826678362,-0.007315910576181639,-0.011896606965589918,-0.021433592015791092,0.005445595826678362,0.007315910576181639,0.012854855580569868,0.035910285459211155,,,,,,
2018-05-04,625.5497142857143,0.004068345525276795,-0.000505916929140815,-0.015287277993359716,-0.021733798478503985,-0.0,0.0018805554946568215,0.015287277993359716,0.030631496381392287,,,,,,
2018-05-07,628.0946666666667,0.0037158487179820288,-0.011471503992270704,-0.03277432852857798,-0.036526795930367784,-0.0,0.011471503992270704,0.03277432852857798,0.036526795930367784,,,,,,
2018-05-08,630.4285714285714,-0.0028998413777474585,-0.014893496487650149,-0.03645350857315521,-0.049796057104010805,0.0028998413777474585,0.015131127728680527,0.03645350857315521,0.049796057104010805,,,,,,
2018-05-09,628.6004285714287,-0.006724613993187911,-0.009477365779109292,-0.0353360212396262,-0.03750925430788865,0.006724613993187911,0.012266858294189609,0.0353360212396262,0.04703260281400656,,,,,,
2018-05-10,624.3733333333333,0.0013772285201769652,-0.004614455331974798,-0.02736946149434405,-0.022148150068945438,-0.0,0.005579766074021775,0.02880511049555201,0.04058087957144074,,,,,,
2018-05-11,625.233238095238,-0.006947426400418344,-0.014788842990249962,-0.02061501163223034,-0.020486678571303263,0.006947426400418344,0.014788842990249962,0.03014082820749997,0.04190040166344,,,,,,
2018-05-14,620.8894761904761,0.0002412821114778918,-0.02155003585869375,-0.002137486473898109,-0.010691267113792646,-0.0,0.02155003585869375,0.02335566356070251,0.03519750735484761,,,,,,
2018-05-15,621.0392857142857,0.002582230631065885,-0.02188597071345466,-0.0070194163776925445,-0.004504430936621229,-0.0,0.02188597071345466,0.02359125352471747,0.03543024078301915,,,,,,
2018-05-16,622.6429523809524,-0.0018481890790885691,-0.026106072256346202,-0.01027035137924348,-0.006048257267674995,0.0018481890790885691,0.026106072256346202,0.026106072256346202,0.03791456725714992,,,,,,
2018-05-17,621.4921904761904,-0.00885840346153055,-0.022860494894928696,-0.009651808826314778,-0.004176430673457521,0.00885840346153055,0.024302799345599424,0.024302799345599424,0.03613315908808101,,,,,,
2018-05-18,615.9867619047619,-0.01376243243322639,-0.0059136243033052205,-0.006546600182038564,0.0040301577291161905,0.01376243243322639,0.015582431347859749,0.015582431347859749,0.027518525831028207,,,,,,
2018-05-21,607.5092857142857,-0.00010213443729467642,0.019840104344867937,-0.0038796193199476248,0.013144188645600297,0.00010213443729467642,0.0018453960531271685,0.0038796193199476248,0.013948052528297561,,,,,,
2018-05-22,607.447238095238,-0.0017434396810632746,0.015199203661975913,-0.013847332380503619,0.006968582618343877,0.0017434396810632746,0.0017434396810632746,0.013847332380503619,0.013847332380503619,,,,,,
2018-05-23,606.3881904761905,0.0014782295672297607,0.016260211123598767,-0.002252839450950672,0.011221065118051321,-0.0,-0.0,0.012125031961295885,0.012125031961295885,,,,,,
2018-05-24,607.2845714285714,0.00833131027612688,0.013517707553123204,0.005368237186363256,0.006827263977387865,-0.0,-0.0,0.013583182466586519,0.013583182466586519,,,,,,
2018-05-25,612.3440476190476,0.011787957672410254,-0.0006367413277238443,0.00013103433527295039,0.0001382764483928156,-0.0,0.0006367413277238443,0.02173342483703322,0.02173342483703322,,,,,,
2018-05-28,619.5623333333333,-0.004652285649570209,-0.023258277021820706,-0.008572103394954067,-0.013817522927188186,0.004652285649570209,0.023258277021820706,0.03313083759818458,0.03313083759818458,,,,,,
2018-05-29,616.6799523809524,-0.0007001393560711611,-0.028611661571152136,0.0025327639659347145,-0.012404369253668501,0.0007001393560711611,0.028611661571152136,0.028611661571152136,0.028611661571152136,,,,,,
2018-05-30,616.2481904761904,-0.0012243830021484436,-0.018216840895582287,0.004265906469965941,-0.021442076289013956,0.0012243830021484436,0.027931077861949705,0.027931077861949705,0.027931077861949705,,,,,,
2018-05-31,615.4936666666666,-0.0057507071172523405,-0.008040777488175,0.005528740499205931,-0.02973741847278799,0.0057507071172523405,0.026739434168484233,0.026739434168484233,0.02973741847278799,,,,,,
2018-06-01,611.9541428571429,-0.011114822873827146,0.0007682648489766297,0.01064645600195524,-0.01566850779899842,0.011114822873827146,0.021110125198456675,0.021110125198456675,0.024125449751126293,,,,,,
2018-06-04,605.152380952381,-0.010107647031050826,0.015035882343683582,0.017090111090715565,-0.009104693457991253,0.010107647031050826,0.010107647031050826,0.010107647031050826,0.01315686308000863,,,,,,
2018-06-05,599.0357142857143,0.009993362348218238,0.03206176593334509,0.0211082073621478,0.0008719089192084084,-0.0,-0.0,-0.0,0.003080351151125149,,,,,,
2018-06-06,605.0220952380952,0.009127805171066594,0.02289991140819425,0.013504327651092884,-0.002393754698839956,-0.0,-0.0,-0.0,0.0129443558608614,,,,,,
2018-06-07,610.544619047619,0.003078672070845112,0.013679511898705421,0.0014512362108312082,-0.012469529196989959,-0.0,-0.0,-0.0,0.021872512994710602,,,,,,
2018-06-08,612.4242857142857,0.0029833814247981483,0.009870607911881768,7.241164278637413e-06,-0.013639795992604342,-0.0,-0.0,0.001622440896539068,0.02487460431597488,,,,,,
2018-06-11,614.2513809523809,0.00649648712924189,0.0020237991412568324,-0.005290772581844849,-0.008661200775874067,-0.0,-0.0,0.005290772581844849,0.027775121957852478,,,,,,
2018-06-12,618.2418571428572,0.0010274142212336468,-0.010613278131945458,-0.014899396564869494,-0.007503350656621888,-0.0,0.010613278131945458,0.014899396564869494,0.03405040109463753,,,,,,
2018-06-13,618.8770476190476,3.1547153992672605e-05,-0.00918524251719477,-0.02559878075453592,-0.009769932921168789,-0.0,0.011628744815380787,0.02559878075453592,0.035041812859001986,,,,,,
2018-06-14,618.8965714285714,-0.0006903992266421577,-0.01206325623072868,-0.03507225358321009,-0.010549306977201356,0.0006903992266421577,0.01206325623072868,0.03507225358321009,0.03507225358321009,,,,,,
2018-06-15,618.4692857142857,-0.004809912817548834,-0.009766960906009148,-0.02603775399861763,-0.012580501277161926,0.004809912817548834,0.011380714240396772,0.03440560796169678,0.03440560796169678,,,,,,
2018-06-18,615.4945023696682,-0.006196997690140038,-0.0072997983973737135,-0.025754654639809527,-0.020479809110085734,0.006196997690140038,0.0072997983973737135,0.029738735870991517,0.029738735870991517,,,,,,
2018-06-19,611.6802843601895,0.0024722514797634876,-0.004332096174518463,-0.01981797648577921,-0.008295894821742533,-0.0,0.004332096174518463,0.02368853598362486,0.02368853598362486,,,,,,
2018-06-20,613.1925118483412,-0.002873238513499299,-0.0165656981927077,-0.015686250089112508,-0.014428834642983057,0.002873238513499299,0.0165656981927077,0.02609627091899258,0.02609627091899258,,,,,,
2018-06-21,611.4306635071091,0.0016323304204486355,-0.023289949986772696,-0.013900592364829323,-0.016444116548462562,-0.0,0.023289949986772696,0.023289949986772696,0.023289949986772696,,,,,,
2018-06-22,612.4287203791469,-0.002330399839160946,-0.016431276730066835,-0.013646938337160686,-0.015884626549192205,0.002330399839160946,0.0248816653080276,0.0248816653080276,0.0248816653080276,,,,,,
2018-06-25,611.0015165876778,-0.0032259986168309274,-0.01859056360887401,-0.003388355210876548,-0.005395113037468424,0.0032259986168309274,0.022603941690947704,0.022603941690947704,0.022603941690947704,,,,,,
2018-06-26,609.0304265402843,-0.009844954399588768,-0.015553258523009594,0.00750790922516642,0.008213020076037303,0.009844954399588768,0.019440658611909134,0.019440658611909134,0.019440658611909134,,,,,,
2018-06-27,603.0345497630332,-0.009691112775678246,0.0008942621809906459,0.01624469214603841,0.01901730464847695,0.009691112775678246,0.009691112775678246,0.009691112775678246,0.009691112775678246,,,,,,
2018-06-28,597.1904739336493,0.008666013423519692,0.009613249727302486,0.02541428277616986,0.03137710963234963,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-06-29,602.3657345971563,-0.004520643211123887,0.002830852920627125,0.0138170168060463,0.027679653537989957,0.004520643211123887,0.004661147817628719,0.004661147817628719,0.004661147817628719,,,,,,
2018-07-02,599.642654028436,-0.0001411426621220624,0.015490179566542306,0.005414288664395528,0.03460691095674462,0.0001411426621220624,0.0001411426621220624,0.0001411426621220624,0.0001411426621220624,,,,,,
2018-07-03,599.5580188679245,0.006697937081010075,0.023425510773266156,0.011755042826358864,0.03862994989233437,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-04,603.573820754717,-0.001064336520716025,0.015336714920913375,0.001277453907601478,0.031030657408916307,0.001064336520716025,0.001064336520716025,0.0011341252359666765,0.0036409702741492245,,,,,,
2018-07-05,602.9314150943396,0.001889979976758216,0.01565058011385556,-0.0025793790807896455,0.03272517775966577,-0.0,-0.0,0.0025793790807896455,0.0025793790807896455,,,,,,
2018-07-06,604.0709433962264,0.008045881153531997,0.010955151462904489,-0.0022686483157047244,0.04151713093801268,-0.0,-0.0,0.004460927992963382,0.004460927992963382,,,,,,
2018-07-09,608.9312264150944,0.007672040914246114,-0.009922194330276635,-0.0020135805527502493,0.04051521598410823,-0.0,0.009922194330276635,0.01240698402753615,0.01240698402753615,,,,,,
2018-07-10,613.6029716981132,-0.0012586499029124676,-0.011403338908456018,0.0006998563926046142,0.031114283852709423,0.0012586499029124676,0.017460279267607515,0.01992615069836101,0.01992615069836101,,,,,,
2018-07-11,612.8306603773585,-0.0007555412903778036,-0.013846895130160797,0.00272829223499671,0.03119120454144908,0.0007555412903778036,0.016222047242882343,0.018691026253828347,0.018691026253828347,,,,,,
2018-07-12,612.367641509434,-0.0027418323898102948,-0.0179490462089843,0.005815041741018323,0.02869561257439801,0.0027418323898102948,0.0179490462089843,0.0179490462089843,0.0179490462089843,,,,,,
2018-07-13,610.6886320754717,-0.012771384979174738,-0.013080500909930182,0.013673706893988502,0.031057460956174676,0.012771384979174738,0.015249024087329754,0.015249024087329754,0.015249024087329754,,,,,,
2018-07-16,602.8892924528302,0.006164575570172914,0.007987870985731949,0.029035416167726202,0.038804924945956554,-0.0,0.0025096913424684786,0.0025096913424684786,0.0025096913424684786,,,,,,
2018-07-17,606.6058490566038,-0.003727281181930664,0.0122428041459266,0.026562661838481993,0.037853230981359065,0.003727281181930664,0.008621121358527217,0.008621121358527217,0.008621121358527217,,,,,,
2018-07-18,604.344858490566,-0.004912149137640043,0.016807924939145513,0.02971524364720235,0.038655098534936316,0.004912149137640043,0.004912149137640043,0.004912149137640043,0.004912149137640043,,,,,,
2018-07-19,601.3762264150944,0.0022021031006236313,0.02419842662772842,0.03539585617141072,0.0503280969105937,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-20,602.7005188679244,0.00830358580261148,0.02710880454645559,0.043885339655611366,0.052383006453911474,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-23,607.7050943396226,0.010411812209062399,0.02088075242553411,0.042614604475693874,0.04782847824784864,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-24,614.0324056603773,0.0007658160134902392,0.014146662869722881,0.03039315661515607,0.03502558328787808,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-25,614.5026415094339,0.002320483753696756,0.012693959588119252,0.02838546845328449,0.03211740747203895,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-26,615.9285849056603,0.005049975929885653,0.0109328712606509,0.02274828858571687,0.04235188134215506,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-27,619.0390094339624,0.002189562382411081,0.016333746760708312,0.017149260106047448,0.04146477704720142,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-30,620.3944339622641,0.0037467794758083706,0.02128931513158805,0.009493850867265063,0.034580344676310215,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-07-31,622.7189150943396,-0.0006677200205641443,0.016019866100491553,0.01099842178426469,0.03177064806873986,0.0006677200205641443,0.0006677200205641443,0.0006677200205641443,0.0006677200205641443,,,,,,
2018-08-01,622.3031132075472,0.0005774350393161765,0.01549481826824306,0.008681870976357864,0.04012677699641154,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-08-02,622.6624528301887,0.010419422255796507,0.011687637884731261,0.014421769847909216,0.03465164707797408,-0.0,-0.0,-0.0,-0.0,,,,,,
2018-08-03,629.1502358490565,0.007076164753725855,0.0008024070320780119,0.008140421630122407,0.011911511624903337,-0.0,-0.0,0.004555143570765363,0.004555143570765363,,,,,,
