Date,Close,High,Low,Open,Volume,EMA10,EMA21,EMA50,EMA200,ATR14,ADX14,ROC63,RS_score,Volume_ratio
2021-06-21,66.00897216796875,66.54237664714832,62.319580447850655,63.11969055792298,2350058,66.00897216796875,66.00897216796875,66.00897216796875,66.00897216796875,4.222796199297662,0.0,,,
2021-06-22,66.186767578125,67.29802967166374,65.92006874523904,66.4979263904003,925044,66.04129860617897,66.02513538707386,66.01594453699448,66.01074127652753,3.843484829581268,13.333333333333334,,,
2021-06-23,66.58683013916016,69.29830574632619,66.23122489060884,66.67572975564649,3179313,66.1404861576301,66.07619854635443,66.03833220766765,66.01647350401642,3.745891941397258,24.888888888888893,,,
2021-06-24,65.52001190185547,67.03133245507325,65.3422126756443,67.03133245507325,714509,66.02767265658017,66.02563612412725,66.01800592116521,66.011533587577,3.4716556531348166,31.457634514329925,,,
2021-06-25,66.80908203125,67.25358689269197,65.9645187249467,66.05342512331983,984877,66.16974708833831,66.09685847932022,66.04902851371756,66.0194693929867,3.239911564828375,37.274391383176365,,,
2021-06-28,67.60918426513672,68.72044628933288,66.85352066259922,67.34247866628759,1699534,66.43146293866529,66.23434264166717,66.11021109220458,66.03528745141605,3.062771923928976,43.02943067691945,,,
2021-06-29,63.87533950805664,68.23148797990724,62.80853068265062,68.05368876987461,3101199,65.96671322400917,66.01988781133893,66.02256906929682,66.01379543207914,3.377463307039329,38.24792623910979,,,
2021-06-30,60.31930160522461,63.83089368803599,60.097049199322825,63.83089368803599,4723040,64.93991111150288,65.50165270169218,65.79891152168615,65.95713380196118,3.430906907265261,35.607650915941115,,,
2021-07-01,60.94161605834961,61.5639201190742,60.54155763422189,60.719363639147176,1751639,64.21294837456593,65.08710391593377,65.60842934665334,65.90722815277101,3.139401788143171,33.319412302528264,,,
2021-07-02,61.0749626159668,61.74171987938393,60.71936416822883,61.43056784631039,876489,63.64240550936608,64.72236379775495,65.43064633760682,65.8591459086237,2.8571289778780953,31.01348058750502,,,
2021-07-05,61.119415283203125,62.05287815693428,60.89716286399148,61.341667702414775,836756,63.183680013700084,64.39482302370479,65.26157845312039,65.81198440986331,2.6302738198867215,28.401827443874005,,,
2021-07-06,60.4526596069336,61.652821345550095,60.2304071819081,61.29721610898816,972665,62.68713084883345,64.03644453127104,65.07299340032876,65.7586577949088,2.469225865720758,27.19247178784146,,,
2021-07-07,62.71962738037109,63.29747817021595,59.74143991834754,60.4526502817631,2338352,62.69303930911302,63.916733881189224,64.980704536801,65.72841868630644,2.614134183873779,24.212332784723937,,,
2021-07-08,61.43056106567383,62.94188143216485,61.16386225930827,62.94188143216485,987154,62.463497810305896,63.69071817068782,64.84148322420778,65.68565393386233,2.502652182404819,21.62954564868875,,,
2021-07-09,61.786170959472656,62.76408022245402,60.808261696491286,61.34166613242608,996187,62.34034747379076,63.51757751512281,64.72166705696326,65.6468531082465,2.429741028212541,18.87030677933121,,,
2021-07-12,61.16386795043945,63.03078689912961,60.98606194704651,62.67518167494922,710652,62.1264421059087,63.303603918333415,64.5821455233741,65.6022462907559,2.378405551395282,16.84208020482133,,,
2021-07-13,61.43056106567383,62.05287184573656,61.1194090669449,61.78616625676612,492957,61.99991828041145,63.13332729536436,64.4585539760133,65.56073698503369,2.1857465150481334,15.0842838402461,,,
2021-07-14,61.0749626159668,62.09732510972752,60.897163392097816,61.87507268858848,686443,61.83174452323969,62.94620323360095,64.32586411875658,65.51610241419719,2.0543352087256763,13.249557676622256,,,
2021-07-15,60.40820693969727,61.25277023177881,60.27486090959484,61.07496422063258,488533,61.57291950805016,62.71547629779152,64.17223050389151,65.46527758360516,1.910811757186782,13.427989631571068,,,
