Date,Close,High,Low,Open,Volume,EMA10,EMA21,EMA50,EMA200,ATR14,ADX14,ROC63,RS_score,Volume_ratio
2021-06-21,786.1760864257812,789.6641498127949,752.8454532571063,752.8454532571063,178454,786.1760864257812,786.1760864257812,786.1760864257812,786.1760864257812,36.818696555688575,0.0,,,
2021-06-22,766.5556030273438,791.3597540950218,760.5967639603209,781.283034458787,253532,782.6087258078835,784.3924061168324,785.4066557042739,785.9808577352495,36.01126903289022,13.333333333333334,,,
2021-06-23,762.3406982421875,779.7811313652878,760.5966667574281,772.2236221728283,134374,778.9236298868478,782.3877054009556,784.5021083528196,785.7456322676569,33.76769510955282,24.888653705723925,,,
2021-06-24,762.2923583984375,771.6908270120905,757.6900213124602,765.1990976106337,99645,775.8997623435005,780.560855673454,783.6311377663733,785.5122663585105,31.132109854896484,28.681887393021988,,,
2021-06-25,751.4404296875,770.2857984713627,748.969713482218,765.3927998809506,134564,771.4526109515004,777.9135442201854,782.3687570573979,785.1732431080528,29.82330653946291,26.88051270355284,,,
2021-06-28,760.7905883789062,767.8152084502223,754.7833152489868,758.6589677021267,94487,769.5140613928469,776.3569118709781,781.5225543641237,784.9306296281608,28.030169502564156,25.319321306012913,,,
2021-06-29,756.2850341796875,786.757360012655,752.8454048396958,766.313319263488,392935,767.108783717727,774.5321957172245,780.5328476902243,784.6455988276784,28.814407591950165,28.577105794214777,,,
2021-06-30,759.531005859375,766.8947217944632,755.7522210987761,762.4377451712934,207591,765.7310059252993,773.1684511846927,779.7092460497989,784.3957023802327,26.45815333911509,31.40051901732306,,,
2021-07-01,765.73193359375,769.3169235284237,759.627793509174,759.627793509174,225771,765.7311745922904,772.4924041309705,779.1611161495617,784.2099932380787,24.235188583106233,34.434143441477566,,,
2021-07-02,785.9338989257812,812.8212379367671,771.2064077120308,771.2064077120308,1486779,769.4043971983796,773.714358203226,779.4267154741194,784.2271465285037,27.28240401776102,41.00447043711903,,,
2021-07-05,837.576904296875,850.6087967464553,794.4118394172624,799.6923682698839,2678674,781.7993984890151,779.5200442117394,781.7071150357962,784.757989889383,32.26806985814942,47.55123452933025,,,
2021-07-06,849.2037963867188,879.5791947704436,835.2029919447801,852.6434256512837,1590324,794.0547435613248,785.8549307731012,784.3540437162245,785.3992416953267,33.88248758715129,53.56513192588142,,,
2021-07-07,924.6336669921876,938.8282661421129,849.3976077872666,852.5465750472101,3338625,817.7963660032998,798.4711795202908,789.8552054133211,786.7846588624598,41.314751876250334,59.14752738675671,,,
2021-07-08,916.0103759765624,959.0300777935412,896.2445270756826,937.13266759793,2501917,835.6534587257112,809.1565610163154,794.8024670040364,788.070486893446,44.177525055131426,64.06446909708272,,,
2021-07-09,955.5420532226562,967.9441283245887,905.7398992413426,911.3595830537134,1556020,857.451384997883,822.4643330350737,801.1059801890804,789.7368706380153,46.581085592213384,68.35860902246394,,,
2021-07-12,984.1251220703124,1015.1302844819876,972.6434654826246,993.1360027555658,2597879,880.4829735565065,837.1607684019135,808.2832014393248,791.6710820950531,48.315371681162446,72.21656128748504,,,
2021-07-13,986.4019165039062,998.9493523007056,968.9130478183372,997.0115262050688,835381,899.7409631833065,850.7281455020947,815.2682490889163,793.6087023379273,45.87816272132325,74.91813472837045,,,
2021-07-14,981.0728759765624,996.5270506212348,974.7265074622871,986.4018976376386,822258,914.5285836911711,862.577666454319,821.7703913198044,795.4740174985108,42.66781344633984,77.2594983771378,,,
2021-07-15,990.1322631835938,1000.8871743154226,973.7576090871246,982.2355982209676,537314,928.2747072352479,874.173538884253,828.372817667404,797.4109154655265,40.5960470172676,79.32537250997785,,,
2021-07-16,1090.1240234375,1142.7360481338303,994.104766080358,1000.5964360535224,7622586,957.7018556356572,893.8054011163664,838.6375708348587,800.3234837040537,55.530412074996796,81.67489821622648,,,5.586540565082555
2021-07-19,1064.544921875,1151.0689208992785,1034.4602369531844,1075.4936887190229,3208779,977.127867679174,909.3271757307876,847.4966826403545,802.9525527405806,63.67418165780977,83.72651861631607,,,2.116648281869369
2021-07-20,1021.67041015625,1098.6990045595728,999.3854080018295,1070.6490165493292,1721557,985.226511765915,919.5401970421933,854.3270248958798,805.1288498292937,68.42610364446757,81.43428331649707,,,1.0831673873911285
2021-07-22,1046.1837158203125,1080.337895938549,1038.6746407588562,1041.581379492323,1150698,996.3096397758054,931.0532442038406,861.8508166968379,807.5274057098014,67.12495459617844,79.44767938998727,,,0.7015641854000746
2021-07-23,1023.802001953125,1056.4543245559853,1010.721675726822,1054.5649914112826,541929,1001.3082510807726,939.4849494537755,868.2018435696334,809.6793917420733,64.27264716057643,74.59146244647224,,,0.32601088345244317
2021-07-26,1036.6884765625,1050.3017523043277,1017.3587084128634,1028.5980762030829,680623,1007.7410193501776,948.3216337363867,874.8091625105301,811.9381886059582,60.09536672469481,70.38274109542587,,,0.40282933359004003
2021-07-27,1005.2958374023438,1046.7168725586628,993.8141225105228,1046.1354300763994,540407,1007.2964408142077,953.5011067969283,879.9262870160915,813.8621453103999,59.13635116782084,64.12893702866025,,,0.3156763001113936
2021-07-28,1005.4410400390624,1017.0679968167356,959.2239341580208,1010.576326592743,811050,1006.9590952187266,958.2229189098496,884.8484341934628,815.7684029693917,58.96404603327336,55.61220193236586,,,0.4680552912927865
2021-07-29,1026.0787353515625,1040.4670679004014,1009.7040840973682,1017.3585194703876,585515,1010.4353934246967,964.3916294954598,890.3868773761335,817.8610430925974,55.77231027701545,49.93363527302033,,,0.3342544743425018
