Date,Close,High,Low,Open,Volume,EMA10,EMA21,EMA50,EMA200,ATR14,ADX14,ROC63,RS_score,Volume_ratio
2021-06-18,25.40618324279785,26.26206588745117,24.68544006347656,26.12692642211914,37712078,25.40618324279785,25.40618324279785,25.40618324279785,25.40618324279785,1.5766258239746094,0.0,,,
2021-06-21,27.83868980407715,28.96485137939453,24.955718994140625,25.40618324279785,139179085,25.84845716303045,25.627320202914152,25.501575656965667,25.430387288183717,1.9009600321451825,13.333333333333334,,,
2021-06-22,29.280176162719727,29.865779876708984,27.027854919433597,28.10896873474121,168378262,26.472406072064864,25.95939801744193,25.64975606895602,25.468693645144274,2.02588868882921,24.888888888888893,,,
2021-06-23,29.190082550048828,30.541475296020508,28.96485137939453,29.730640411376957,118007420,26.96652906806195,26.253096611315286,25.788592401547895,25.50572239046671,1.965986719202112,34.903703703703705,,,
2021-06-24,28.60447883605957,29.95587158203125,28.24410820007324,29.32522201538086,56704952,27.264338116788785,26.466858631746586,25.899019320548355,25.536555787935296,1.932090274236232,42.31696897929336,,,
2021-06-25,28.55943298339844,29.23512840270996,28.10896873474121,28.424293518066406,41114037,27.499809910717815,26.657092663714938,26.003349268111105,25.566634167989655,1.8246328600672346,48.48351374674361,,,
2021-06-28,28.154014587402344,28.91980361938477,28.018875122070312,28.60447883605957,30735643,27.618756215569547,26.793176474959246,26.0876890845539,25.592379246789783,1.7014722783668643,53.63271692746393,,,
2021-06-29,27.658504486083984,28.514385223388672,27.47831916809082,28.154014587402344,57771674,27.625983173844897,26.871842657788765,26.149289688535475,25.612937706882263,1.6127514486243295,56.82327122314326,,,
2021-06-30,28.649526596069336,29.190082550048828,27.43327140808105,27.928783416748047,77511093,27.812081977885704,27.03345028854154,26.247338194713272,25.643152521700046,1.6319594077367892,59.79337542190404,,,
2021-07-01,28.7396183013916,29.55045318603516,28.514385223388672,28.96485137939453,47146077,27.980724945795863,27.18855647152791,26.345074669484973,25.673963126473097,1.5525072150580823,62.480199455348135,,,
2021-07-02,29.370267868041992,29.46036148071289,28.55943298339844,28.91980361938477,50499505,28.23336911347698,27.386893871211008,26.46370969687937,25.710742278130503,1.4656300526922648,64.80878028433301,,,
2021-07-05,29.370267868041992,29.865779876708984,29.190082550048828,29.505407333374023,28399323,28.440077977943343,27.56720059819564,26.577692370258298,25.747155468079875,1.360305689221317,66.97964823765892,,,
2021-07-06,28.55943298339844,29.685592651367188,28.424293518066406,29.32522201538086,22115497,28.46177888802609,27.657403542304987,26.655407688420656,25.775138328928815,1.347104815098579,66.18759488240526,,,
2021-07-07,28.649526596069336,28.78466415405273,28.28915405273437,28.55943298339844,11284032,28.495914834943044,27.747596547192654,26.733608429897075,25.80373920720882,1.2335588532612163,65.02772438400203,,,
2021-07-08,28.96485137939453,29.865779876708984,28.514385223388672,28.649526596069336,37551596,28.58117602484331,27.858256077392824,26.82110815340678,25.835193059668384,1.2492702932690958,64.9810367405285,,,
2021-07-09,28.8297119140625,29.14503669738769,28.55943298339844,28.874757766723636,24684303,28.626364368337704,27.946570244362793,26.899876928334457,25.864989267174796,1.160781416031783,64.94057411618476,,,
2021-07-12,28.379247665405277,29.280176162719727,28.28915405273437,28.7396183013916,18690214,28.581434058713626,27.985904555366652,26.95789146704312,25.890006763674602,1.1381468418922593,63.73549439700345,,,
2021-07-13,28.424293518066406,28.78466415405273,28.33420181274414,28.7396183013916,10599681,28.55286305132322,28.025758097430266,27.015397429828347,25.915223547300393,1.0464555751477702,62.69109197371298,,,
2021-07-14,28.018875122070312,28.60447883605957,27.928783416748047,28.46933937072754,12112095,28.4557743369136,28.025132372397543,27.05474949619078,25.936155403765763,0.9970208877029373,59.786643919462776,,,
2021-07-15,27.793643951416016,28.10896873474121,27.61345863342285,28.018875122070312,12803941,28.335386994095856,28.00408797049013,27.083725749336867,25.954637876876713,0.9301527828516603,55.776639815887286,,,0.255312752044987
2021-07-16,28.018875122070312,28.379247665405277,27.74859619140625,27.928783416748047,12559143,28.2778393810003,28.005432256997416,27.12039827375779,25.975177550958243,0.8902192750046425,52.984117770524804,,,0.2568732253733374
2021-07-19,27.25308609008789,27.793643951416016,27.162994384765625,27.70355033874512,11461637,28.091520600834407,27.937037150914733,27.125601717535442,25.98789305881028,0.8856408033113152,47.793918863548235,,,0.2696442971009879
2021-07-20,26.307111740112305,27.34317970275879,26.08187866210937,27.25308609008789,22868586,27.76708262615766,27.78886211356906,27.093504071361988,25.991069364096866,0.9357288349563955,43.30506034596642,,,0.6491036708473387
2021-07-22,26.48729705810547,26.6224365234375,26.307111740112305,26.35215759277344,11701171,27.534394341057258,27.670538017617822,27.069731247312713,25.996006953091978,0.8530082947389022,39.41471629739551,,,0.3911380007360681
2021-07-23,26.12692642211914,26.667482376098636,25.811601638793945,26.577390670776367,17217662,27.27849108306851,27.530209690754305,27.03275850906983,25.997309634375835,0.8533912870810074,37.54335155773839,,,0.6162073333225846
2021-07-26,25.451229095458984,25.99178695678711,25.225997924804688,25.76655578613281,32297667,26.946261630775865,27.341211454818364,26.970737747751755,25.99187599717268,0.8597295817788002,37.429761480307114,,,1.1744381116769145
2021-07-27,25.18095016479492,25.76655578613281,25.045812606811523,25.541322708129883,20373287,26.62529590968842,27.14482406481623,26.90054999940051,25.98380708341768,0.8411980614511316,37.762416131761256,,,0.7550581139359491
2021-07-28,24.820579528808597,25.27104377746582,24.64039421081543,25.225997924804688,17093152,26.297165658619356,26.933529106997355,26.818982529965535,25.972232679889235,0.8131249288110328,38.98843120799852,,,0.6851379272834427
2021-07-29,25.27104377746582,25.49627685546875,24.820579528808597,25.00076484680176,18719840,26.110598043864165,26.782394077039942,26.75827904947535,25.965255675885025,0.7948012485242488,38.68319554088574,,,0.8505569386071364
2021-07-30,25.586368560791016,25.721508026123047,25.13590431213379,25.36113739013672,17791509,26.015283592396315,26.673664484653678,26.712321775409297,25.961485654839315,0.7669082439195835,37.06005395682765,,,0.8661380973749281
2021-08-02,26.12692642211914,26.442251205444336,25.676462173461918,25.76655578613281,24973375,26.035582288709556,26.623961024423263,26.689365094888117,25.96313183162817,0.7787714973507484,32.224617835428774,,,1.296315772818074
2021-08-03,25.811601638793945,26.12692642211914,25.316089630126957,25.99178695678711,18984499,25.994858534179443,26.550110171184233,26.6549429985707,25.961624068515395,0.7830468699696065,29.310190245700667,,,1.0101284020413517
2021-08-04,25.49627685546875,26.12692642211914,25.045812606811523,25.76655578613281,18500391,25.904207319868405,26.454307142482826,26.609505110605916,25.956993747987568,0.8227891293480079,27.82938730874883,,,0.9939292060303225
2021-08-05,25.946739196777344,26.171972274780277,24.955718994140625,25.451229095458984,16189689,25.9119403883973,26.408164601964145,26.583514290455778,25.956891712652144,0.8752510161868937,26.900885323679244,,,0.8584745037109427
2021-08-06,25.99178695678711,26.26206588745117,25.676462173461918,25.811601638793945,14554917,25.926457946286355,26.37031208876623,26.560309296978573,25.957238929011698,0.8366313758938747,25.51304618303981,,,0.8219013038063291
2021-08-09,25.451229095458984,26.12692642211914,25.36113739013672,25.99178695678711,9959134,25.840052700681376,26.286759089374662,26.516815955742512,25.952204005294757,0.8271857300390143,25.729877127514428,,,0.5867778672063372
2021-08-10,25.18095016479492,25.90169334411621,24.955718994140625,25.451229095458984,16019867,25.720215875974745,26.186231005321957,26.464429061979864,25.944529837727593,0.8430242126972238,27.463041050848656,,,0.9513514979217534
2021-08-11,25.18095016479492,25.451229095458984,24.77553367614746,25.36113739013672,10419689,25.62216756485114,26.094841838001315,26.41409655620791,25.936932030036722,0.8207137069124638,29.581244031815572,,,0.6191117216020091
2021-08-12,25.36113739013672,25.63141441345215,25.18095016479492,25.225997924804688,8351908,25.574707533084883,26.02814143364999,26.372804039891392,25.931202730137223,0.7713471124784327,29.886921408737557,,,0.5018556244009603
2021-08-13,25.27104377746582,25.85664749145508,25.045812606811523,25.63141441345215,10746210,25.51949594115414,25.959314373996882,26.32959775509039,25.9246339843395,0.7766121487671162,28.33177673004728,,,0.649743135637369
2021-08-16,25.99178695678711,26.12692642211914,25.090858459472656,25.090858459472656,15213489,25.605367034905587,25.96226642697781,26.316350272803987,25.925302173120073,0.8112062572843652,25.007969343496804,,,0.9125236863228046
2021-08-17,26.12692642211914,26.93776130676269,25.76655578613281,25.99178695678711,28827828,25.70019601439896,25.9772355174452,26.308921886502624,25.9273083845529,0.8592061590637676,25.39198366968103,,,1.6435296452117247
2021-08-18,25.99178695678711,26.89271545410156,25.811601638793945,26.12692642211914,21836722,25.75321254937862,25.978558375567193,26.29648522259221,25.92794996238608,0.8887938465629471,25.724796085707357,,,1.2486260549965225
2021-08-20,24.820579528808597,25.946739196777344,24.64039421081543,25.811601638793945,9933524,25.583642909274978,25.87328757131641,26.23860656793403,25.916931351106705,0.9504736998174449,24.8492265087953,,,0.5708850330808644
2021-08-23,24.820579528808597,25.316089630126957,24.68544006347656,25.13590431213379,14060812,25.444904112826542,25.777586840179335,26.18299766443892,25.906022377750507,0.9078304820618387,24.090399542138183,,,0.8154799807470844
2021-08-24,25.49627685546875,25.63141441345215,24.91067123413086,25.18095016479492,13460922,25.45424461148876,25.752013205205646,26.156067436636167,25.901945307877057,0.8948977357394005,21.581849617218154,,,0.825796169110539
2021-08-25,26.03683280944824,26.26206588745117,25.49627685546875,25.63141441345215,10188030,25.560169738390485,25.777905896500425,26.151391568903307,25.9032874720718,0.8776832419051362,20.97490476444177,,,0.6451682827505126
2021-08-26,25.90169334411621,26.217018127441406,25.76655578613281,25.99178695678711,6721717,25.622264939431524,25.789159300829134,26.141599481656755,25.90327161010209,0.8207204551589311,20.448885892035573,,,0.44011310479436005
2021-08-27,26.26206588745117,26.48729705810547,25.76655578613281,25.811601638793945,8452927,25.738592384526005,25.83215080870386,26.146323654433008,25.906841702414024,0.8073898974007616,21.186184126440768,,,0.5727164439426039
2021-08-30,26.48729705810547,26.667482376098636,26.26206588745117,26.39720344543457,7504037,25.874720506994997,25.891709558649463,26.15969516045938,25.912617377595033,0.7537934429003225,22.58127990927945,,,0.5267845029257614
2021-08-31,26.171972274780277,26.6224365234375,26.03683280944824,26.532344818115234,5458311,25.928766282955955,25.917187987388626,26.160176615922946,25.91519802333817,0.731368145712181,22.043789048864664,,,0.41135096210905936
2021-09-01,27.298133850097656,27.61345863342285,26.03683280944824,26.307111740112305,12745677,26.177742204254443,26.04272852036217,26.20480238981215,25.928958578828315,0.8440691694805053,25.222776405908427,,,0.9836684176102085
2021-09-02,27.43327140808105,27.928783416748047,27.298133850097656,27.56841278076172,14409567,26.406020241313826,26.169141510154795,26.25297764543054,25.943926865686553,0.8156132224364899,28.76940068497293,,,1.1299185116470007
2021-09-03,27.43327140808105,27.793643951416016,27.11794662475586,27.523365020751957,8054785,26.592793180726048,26.28406240996627,26.299263675338402,25.958746214367096,0.7969577696663122,30.477725013714288,,,0.6524204291807414
2021-09-06,27.793643951416016,28.379247665405277,27.43327140808105,27.523365020751957,14025095,26.81112968448786,26.42129709555261,26.357866823419876,25.977003903292957,0.816826901354034,33.53071405905774,,,1.1384456116325803
2021-09-07,27.56841278076172,28.06392288208008,27.34317970275879,27.928783416748047,7661087,26.948817520174014,26.52558033966253,26.405339213903872,25.99283881749663,0.8040157384163352,35.469149233877616,,,0.6277207444118126
2021-09-08,27.47831916809082,27.74859619140625,27.11794662475586,27.56841278076172,5645370,27.04509054706798,26.612192960428736,26.447416859166108,26.00761971650752,0.7809002488475426,35.35765035441502,,,0.4830930503695212
2021-09-09,27.11794662475586,27.56841278076172,26.982807159423828,27.43327140808105,5332690,27.058337106647592,26.658170566276656,26.4737121440912,26.018667745445317,0.754860965179589,34.19996792360979,,,0.46648939214237134
2021-09-13,27.027854919433597,27.20804023742676,26.667482376098636,27.027854919433597,6444772,27.0527948907905,26.691778234745467,26.495443233320312,26.028709408868085,0.7262872179993939,30.877834456035,,,0.5685136259232896
2021-09-14,27.027854919433597,27.298133850097656,26.84766960144043,27.20804023742676,4808827,27.048260350543792,26.722330660626206,26.516322122971815,26.038651155241872,0.6895108220871049,28.522393907605515,,,0.43560940308634977
2021-09-15,29.09999084472656,29.32522201538086,27.072900772094727,27.11794662475586,36054551,27.421302258577022,26.93848158645351,26.617642465001413,26.06911224667953,0.9038916586017925,32.60502086104485,,,2.9843116495167177
2021-09-16,28.96485137939453,29.41531562805176,28.514385223388672,29.14503669738769,16842144,27.70194755327111,27.12269702217542,26.709689873408987,26.097925571383165,0.9034968247432988,36.28724105672854,,,1.4668201597840518
2021-09-17,28.424293518066406,29.82073211669922,28.24410820007324,29.190082550048828,26604459,27.83328318323389,27.241023976347325,26.776929232023004,26.12107351115116,0.9932471036609897,40.11835650343066,,,2.269914934775797
2021-09-20,30.67661476135254,32.613609313964844,27.793643951416016,28.24410820007324,99301041,28.35025256107364,27.553350411347797,26.92985807631044,26.166402279809883,1.5034762048460348,45.72175147919126,,,6.133919080019629
2021-09-21,31.80277442932129,32.118099212646484,30.136058807373047,30.90184783935547,56287490,28.977983809845938,27.939661685709023,27.12095283525204,26.222485584780145,1.567284764903022,50.57802712485045,,,3.0757897207971774
2021-09-22,32.65865707397461,32.838844299316406,31.1721248626709,31.98296165466309,54295847,29.647197130596606,28.36866126646044,27.338117707358812,26.286527092135312,1.5805427211353533,55.12957714861302,,,2.6691602266161567
2021-09-23,32.43342590332031,33.15416717529297,32.118099212646484,32.79379653930664,49610954,30.153784180182733,28.73818532435679,27.537933715043575,26.34769026438591,1.5079460866701708,59.21234041368928,,,2.223403582781272
2021-09-24,32.703704833984375,34.37042236328125,32.38837814331055,32.568565368652344,59753027,30.617406117237575,29.0986870979593,27.74051297460988,26.410934190451567,1.571159171110242,63.19092426100051,,,2.3935071362495384
2021-09-27,32.883888244628906,33.334354400634766,31.98296165466309,32.703704833984375,41064952,31.02949377676327,29.44279629311108,27.94221396559102,26.47534169347821,1.5418569810917664,64.57665542095786,20.744680411799955,,1.5440718351411846
2021-09-28,32.29828643798828,33.42444610595703,32.02800750732422,33.0640754699707,38697675,31.260183351531452,29.70238630628173,28.11304033705758,26.533281442179806,1.5224678634305726,65.84999435463831,14.239479850318148,,1.374455350222932
2021-09-29,34.23528289794922,35.49658203125,31.98296165466309,32.073055267333984,73779972,31.801110541789228,30.114467814615136,28.35312828062196,26.609918272585475,1.787954865184751,68.17091444712176,11.538458281396725,,2.3369539800214936
2021-09-30,34.55060577392578,35.49658203125,34.37042236328125,34.775840759277344,38091924,32.30101876581405,30.517753083643374,28.596166613692695,26.68893008851921,1.717734100933555,70.18237852727407,11.111114015215628,,1.159984247606617
2021-10-01,36.93806838989258,37.5236701965332,33.78481674194336,34.50556182861328,128610116,33.14411869746469,31.101418111484207,28.923300016680926,26.79091156415477,1.9872166814210601,72.62859001570222,14.330713806808504,,3.3363335404317516
2021-10-04,36.71283721923828,37.613765716552734,36.30741882324219,37.25339126586914,42423342,33.79297661051444,31.611547121280033,29.228772063840037,26.88963719256356,1.896434043006325,74.77294566002176,15.141950695394634,,1.0535571992504216
2021-10-05,36.53264999389648,37.56871795654297,36.39751052856445,36.75788116455078,27568370,34.291099043856626,32.058920109699706,29.515198649332447,26.985587568696225,1.7997371610026172,76.63138721843204,14.72000320849558,,0.6733200663282681
2021-10-06,35.406490325927734,36.93806838989258,35.18125534057617,36.57769775390625,31986674,34.49389745877864,32.36324467481134,29.746229695473442,27.069377645882607,1.7940139461111224,72.65207452519998,23.778503335833847,,0.7586934247671919
2021-10-07,35.94704818725586,36.89302062988281,35.63172149658203,35.7218132019043,21957438,34.758106682138134,32.68904499412448,29.989399048092363,27.157712676145028,1.7530161271569833,69.2033368577322,20.597475347694093,,0.5109254796940929
2021-10-08,35.49658203125,36.39751052856445,35.31639862060547,36.35246276855469,15374257,34.8923749274312,32.944275633863164,30.205367008216193,27.240686500573933,1.6634288979305834,64.8205167031141,28.526649179971876,,0.3536109142882172
2021-10-11,38.784969329833984,40.54178237915039,35.6767692565918,35.81190872192383,86770506,35.6001193642317,33.47524778804233,30.54182200122081,27.35555498643722,2.114331757926558,65.42998079196464,25.000008117684878,,1.826971412199377
2021-10-12,38.73992538452149,39.32552719116211,38.19936752319336,39.14534378051758,28775311,36.17099318610257,33.95385484226771,30.86331625154633,27.468832303831096,1.9825754792655168,65.95818300230178,24.38650596594636,,0.590959788932598
2021-10-13,40.09131622314453,41.53280258178711,38.64983367919922,38.73992538452149,58339376,36.88377919283747,34.51180587689288,31.22519860337371,27.59442915874964,2.1026279357085,67.51423241139219,23.97476639858178,,1.1713147981090413
2021-10-14,39.10029602050781,41.03729248046875,38.92011260986328,40.451690673828125,23522469,37.28678225241389,34.928941344494234,31.534025953065242,27.70891539618007,2.1045681936947624,68.86280856593719,25.471700437059685,,0.46912868891496656
2021-10-18,38.73992538452149,40.04627227783203,38.46964645385742,39.28048324584961,21676738,37.55099009461527,35.27539443904217,31.8166102444949,27.818676689596405,2.0341758777320753,68.41782939044381,22.550540882464574,,0.43445255013566514
2021-10-19,37.613765716552734,40.001224517822266,37.38853073120117,38.83001708984375,26751825,37.562403844058444,35.48797364608858,32.04394967477168,27.916140262003932,2.1113115989172777,64.52887938616291,34.5312413993132,,0.5782063936979984
2021-10-20,37.79394912719727,38.37955474853516,36.39751052856445,37.8840446472168,25459256,37.60450298644732,35.69760778073482,32.26943984937661,28.014426917378994,2.094075948391069,58.48935312928981,36.50793650793651,,0.5692335507621233
2021-10-21,37.34348678588867,38.55973815917969,36.84797668457031,38.1543197631836,24576797,37.557045495436654,35.84723314483971,32.46842208218101,28.107253383732328,2.0431006852201765,53.57036590653596,41.04595492465837,,0.5683869882273598
2021-10-22,35.902000427246094,37.613765716552734,35.6767692565918,37.38853073120117,21973410,37.2561282103111,35.85221198869483,32.60307221336003,28.184813055807094,2.0289534551856114,46.467010115763046,39.549842205152366,,0.5249553804912716
2021-10-25,36.75788116455078,37.02816009521485,34.956024169921875,36.08218765258789,21335161,37.16553783835467,35.934545550136285,32.766005897720454,28.270117216093105,2.0347111178665935,41.81761616399402,39.38411765020755,,0.5342233857623535
2021-10-26,37.118255615234375,37.4786262512207,36.57769775390625,37.02816009521485,13631329,37.15694107051462,36.0421555560543,32.93668235723081,28.358158394194017,1.883540101792975,36.663772184558,34.244381877146026,,0.3534628447572982
2021-10-27,36.66778945922852,37.97413635253906,36.39751052856445,37.4786262512207,13948189,37.068004413917144,36.099031365433774,33.08300028279935,28.44084129036352,1.8426181980838596,32.55721718818634,38.67768590414118,,0.3736693600875684
2021-10-28,35.81190872192383,36.98311233520508,35.586673736572266,36.53264999389648,18960794,36.83962337900927,36.07292930693287,33.19001630001991,28.51418524490641,1.78312758482372,29.435950523082198,41.95205902800965,,0.5482111239516736
2021-10-29,36.53264999389648,37.9290885925293,35.406490325927734,35.902000427246094,22813771,36.783810036261485,36.114722096656834,33.32109997428958,28.593970963801834,1.8817236757274325,26.62423328116975,35.54422087118776,,0.6745095135497153
2021-11-01,38.06422805786133,38.244415283203125,36.39751052856445,36.66778945922852,25198564,37.016613312916,36.29194991131179,33.50710499717475,28.688202377673072,1.8770811529155977,24.8970636567584,40.68964933215964,,0.8794641458829229
2021-11-02,37.79394912719727,38.19936752319336,37.613765716552734,38.1543197631836,12921771,37.157947097330776,36.428495294574105,33.675216531685436,28.778806822941974,1.7048839067456014,23.400183315601897,45.84071942465453,,0.47546540496816725
2021-11-03,36.98311233520508,38.784969329833984,36.80292892456055,37.9290885925293,30128778,37.12615895876247,36.47891502554056,33.80493793574503,28.86044170366101,1.741838106549313,20.970881428532177,45.61717973014843,,1.1034112733294015
2021-11-04,36.98311233520508,36.98311233520508,36.98311233520508,36.98311233520508,0,37.10015048175203,36.52475114460097,33.929572225919934,28.94126429700971,1.5095930256760712,18.865486459738417,44.283128765619196,,0.0
2021-11-08,37.97413635253906,38.46964645385742,37.07320785522461,37.25339126586914,16580627,37.25905700371331,36.656513436231705,34.088182583826566,29.03114362094533,1.5065185047395744,19.70033864218184,44.56328086643033,,0.6518324450850114
2021-11-09,38.06422805786133,38.424598693847656,37.79394912719727,38.06422805786133,8594273,37.405451740831126,36.78448749274349,34.2441059357495,29.121025058128573,1.3897359796610156,20.423877200299476,48.76760634251003,,0.34242931959305956
2021-11-10,37.658809661865234,38.784969329833984,37.5236701965332,38.01918029785156,19533922,37.45151681738278,36.86397132630001,34.37801588579325,29.20597813876277,1.3726110668129843,21.900373139286536,44.65516730357075,,0.8986849425028771
